sensor_id,fromDateTime0,tillDateTime0,fromDateTime,tillDateTime,avgDateTime,pm1,pm25,pm10,humidity,temperature,pressure,airQualityIndex,pollutionLevel,dt
503,2019-12-06T15:00:00.000Z,2019-12-06T16:00:00.000Z,2019-12-06 16:00:00,2019-12-06 17:00:00,2019-12-06 16:00:00,26.34,42.6,101.99,74.8,0.19,1015.87,78.33,-2,2019-12-06 19:00:05
503,2019-12-06T16:00:00.000Z,2019-12-06T17:00:00.000Z,2019-12-06 17:00:00,2019-12-06 18:00:00,2019-12-06 17:00:00,41.58,65.25,154.3,77.22,-0.61,1015.83,92.86,-2,2019-12-06 19:00:05
503,2019-12-06T17:00:00.000Z,2019-12-06T18:00:00.000Z,2019-12-06 18:00:00,2019-12-06 19:00:00,2019-12-06 18:00:00,31.12,50.25,125.22,80.22,-1.62,1015.54,84.78,-2,2019-12-06 19:00:05
514,2019-11-30T23:00:00.000Z,2019-12-01T00:00:00.000Z,2019-12-01 00:00:00,2019-12-01 01:00:00,2019-12-01 00:00:00,0,0,0,"","","",0,-1,2019-12-02 00:00:07
514,2019-12-01T00:00:00.000Z,2019-12-01T01:00:00.000Z,2019-12-01 01:00:00,2019-12-01 02:00:00,2019-12-01 01:00:00,0,0,0,"","","",0,-1,2019-12-02 01:00:07
514,2019-12-01T01:00:00.000Z,2019-12-01T02:00:00.000Z,2019-12-01 02:00:00,2019-12-01 03:00:00,2019-12-01 02:00:00,0,0,0,"","","",0,-1,2019-12-02 02:00:07
514,2019-12-01T02:00:00.000Z,2019-12-01T03:00:00.000Z,2019-12-01 03:00:00,2019-12-01 04:00:00,2019-12-01 03:00:00,0,0,0,"","","",0,-1,2019-12-02 03:00:07
514,2019-12-01T03:00:00.000Z,2019-12-01T04:00:00.000Z,2019-12-01 04:00:00,2019-12-01 05:00:00,2019-12-01 04:00:00,0,0,0,"","","",0,-1,2019-12-02 04:00:06
514,2019-12-01T04:00:00.000Z,2019-12-01T05:00:00.000Z,2019-12-01 05:00:00,2019-12-01 06:00:00,2019-12-01 05:00:00,0,0,0,"","","",0,-1,2019-12-02 05:00:05
514,2019-12-01T05:00:00.000Z,2019-12-01T06:00:00.000Z,2019-12-01 06:00:00,2019-12-01 07:00:00,2019-12-01 06:00:00,0,0,0,"","","",0,-1,2019-12-02 06:00:06
514,2019-12-01T06:00:00.000Z,2019-12-01T07:00:00.000Z,2019-12-01 07:00:00,2019-12-01 08:00:00,2019-12-01 07:00:00,0,0,0,"","","",0,-1,2019-12-02 07:00:12
514,2019-12-01T07:00:00.000Z,2019-12-01T08:00:00.000Z,2019-12-01 08:00:00,2019-12-01 09:00:00,2019-12-01 08:00:00,0,0,0,"","","",0,-1,2019-12-02 08:00:07
514,2019-12-01T08:00:00.000Z,2019-12-01T09:00:00.000Z,2019-12-01 09:00:00,2019-12-01 10:00:00,2019-12-01 09:00:00,0,0,0,"","","",0,-1,2019-12-02 09:00:09
514,2019-12-01T09:00:00.000Z,2019-12-01T10:00:00.000Z,2019-12-01 10:00:00,2019-12-01 11:00:00,2019-12-01 10:00:00,0,0,0,"","","",0,-1,2019-12-02 10:00:07
514,2019-12-01T10:00:00.000Z,2019-12-01T11:00:00.000Z,2019-12-01 11:00:00,2019-12-01 12:00:00,2019-12-01 11:00:00,0,0,0,"","","",0,-1,2019-12-02 11:00:08
514,2019-12-01T11:00:00.000Z,2019-12-01T12:00:00.000Z,2019-12-01 12:00:00,2019-12-01 13:00:00,2019-12-01 12:00:00,0,0,0,"","","",0,-1,2019-12-02 12:00:09
514,2019-12-01T12:00:00.000Z,2019-12-01T13:00:00.000Z,2019-12-01 13:00:00,2019-12-01 14:00:00,2019-12-01 13:00:00,0,0,0,"","","",0,-1,2019-12-02 13:00:07
514,2019-12-01T13:00:00.000Z,2019-12-01T14:00:00.000Z,2019-12-01 14:00:00,2019-12-01 15:00:00,2019-12-01 14:00:00,0,0,0,"","","",0,-1,2019-12-02 14:00:07
514,2019-12-01T14:00:00.000Z,2019-12-01T15:00:00.000Z,2019-12-01 15:00:00,2019-12-01 16:00:00,2019-12-01 15:00:00,0,0,0,"","","",0,-1,2019-12-02 15:00:07
514,2019-12-01T15:00:00.000Z,2019-12-01T16:00:00.000Z,2019-12-01 16:00:00,2019-12-01 17:00:00,2019-12-01 16:00:00,0,0,0,"","","",0,-1,2019-12-02 16:00:07
514,2019-12-01T16:00:00.000Z,2019-12-01T17:00:00.000Z,2019-12-01 17:00:00,2019-12-01 18:00:00,2019-12-01 17:00:00,0,0,0,"","","",0,-1,2019-12-02 17:00:07
514,2019-12-01T17:00:00.000Z,2019-12-01T18:00:00.000Z,2019-12-01 18:00:00,2019-12-01 19:00:00,2019-12-01 18:00:00,0,0,0,"","","",0,-1,2019-12-02 18:00:08
514,2019-12-01T18:00:00.000Z,2019-12-01T19:00:00.000Z,2019-12-01 19:00:00,2019-12-01 20:00:00,2019-12-01 19:00:00,0,0,0,"","","",0,-1,2019-12-02 19:00:07
514,2019-12-01T19:00:00.000Z,2019-12-01T20:00:00.000Z,2019-12-01 20:00:00,2019-12-01 21:00:00,2019-12-01 20:00:00,0,0,0,"","","",0,-1,2019-12-02 20:00:07
514,2019-12-01T20:00:00.000Z,2019-12-01T21:00:00.000Z,2019-12-01 21:00:00,2019-12-01 22:00:00,2019-12-01 21:00:00,0,0,0,"","","",0,-1,2019-12-02 21:00:09
514,2019-12-01T21:00:00.000Z,2019-12-01T22:00:00.000Z,2019-12-01 22:00:00,2019-12-01 23:00:00,2019-12-01 22:00:00,0,0,0,"","","",0,-1,2019-12-02 22:00:07
514,2019-12-01T22:00:00.000Z,2019-12-01T23:00:00.000Z,2019-12-01 23:00:00,2019-12-02 00:00:00,2019-12-01 23:00:00,0,0,0,"","","",0,-1,2019-12-02 23:00:07
514,2019-12-01T23:00:00.000Z,2019-12-02T00:00:00.000Z,2019-12-02 00:00:00,2019-12-02 01:00:00,2019-12-02 00:00:00,0,0,0,"","","",0,-1,2019-12-03 00:00:07
514,2019-12-02T00:00:00.000Z,2019-12-02T01:00:00.000Z,2019-12-02 01:00:00,2019-12-02 02:00:00,2019-12-02 01:00:00,0,0,0,"","","",0,-1,2019-12-03 01:00:07
514,2019-12-02T01:00:00.000Z,2019-12-02T02:00:00.000Z,2019-12-02 02:00:00,2019-12-02 03:00:00,2019-12-02 02:00:00,0,0,0,"","","",0,-1,2019-12-03 02:00:07
514,2019-12-02T02:00:00.000Z,2019-12-02T03:00:00.000Z,2019-12-02 03:00:00,2019-12-02 04:00:00,2019-12-02 03:00:00,0,0,0,"","","",0,-1,2019-12-03 03:00:06
514,2019-12-02T03:00:00.000Z,2019-12-02T04:00:00.000Z,2019-12-02 04:00:00,2019-12-02 05:00:00,2019-12-02 04:00:00,0,0,0,"","","",0,-1,2019-12-03 04:00:07
514,2019-12-02T04:00:00.000Z,2019-12-02T05:00:00.000Z,2019-12-02 05:00:00,2019-12-02 06:00:00,2019-12-02 05:00:00,0,0,0,"","","",0,-1,2019-12-03 05:00:06
514,2019-12-02T05:00:00.000Z,2019-12-02T06:00:00.000Z,2019-12-02 06:00:00,2019-12-02 07:00:00,2019-12-02 06:00:00,0,0,0,"","","",0,-1,2019-12-03 06:00:07
514,2019-12-02T06:00:00.000Z,2019-12-02T07:00:00.000Z,2019-12-02 07:00:00,2019-12-02 08:00:00,2019-12-02 07:00:00,0,0,0,"","","",0,-1,2019-12-03 07:00:11
514,2019-12-02T07:00:00.000Z,2019-12-02T08:00:00.000Z,2019-12-02 08:00:00,2019-12-02 09:00:00,2019-12-02 08:00:00,0,0,0,"","","",0,-1,2019-12-03 08:00:07
514,2019-12-02T08:00:00.000Z,2019-12-02T09:00:00.000Z,2019-12-02 09:00:00,2019-12-02 10:00:00,2019-12-02 09:00:00,0,0,0,"","","",0,-1,2019-12-03 09:00:08
514,2019-12-02T09:00:00.000Z,2019-12-02T10:00:00.000Z,2019-12-02 10:00:00,2019-12-02 11:00:00,2019-12-02 10:00:00,0,0,0,"","","",0,-1,2019-12-03 10:00:09
514,2019-12-02T10:00:00.000Z,2019-12-02T11:00:00.000Z,2019-12-02 11:00:00,2019-12-02 12:00:00,2019-12-02 11:00:00,0,0,0,"","","",0,-1,2019-12-03 11:00:08
514,2019-12-02T11:00:00.000Z,2019-12-02T12:00:00.000Z,2019-12-02 12:00:00,2019-12-02 13:00:00,2019-12-02 12:00:00,0,0,0,"","","",0,-1,2019-12-03 12:00:07
514,2019-12-02T12:00:00.000Z,2019-12-02T13:00:00.000Z,2019-12-02 13:00:00,2019-12-02 14:00:00,2019-12-02 13:00:00,0,0,0,"","","",0,-1,2019-12-03 13:00:08
514,2019-12-02T13:00:00.000Z,2019-12-02T14:00:00.000Z,2019-12-02 14:00:00,2019-12-02 15:00:00,2019-12-02 14:00:00,0,0,0,"","","",0,-1,2019-12-03 14:00:10
514,2019-12-02T14:00:00.000Z,2019-12-02T15:00:00.000Z,2019-12-02 15:00:00,2019-12-02 16:00:00,2019-12-02 15:00:00,0,0,0,"","","",0,-1,2019-12-03 15:00:08
514,2019-12-02T15:00:00.000Z,2019-12-02T16:00:00.000Z,2019-12-02 16:00:00,2019-12-02 17:00:00,2019-12-02 16:00:00,0,0,0,"","","",0,-1,2019-12-03 16:00:08
514,2019-12-02T16:00:00.000Z,2019-12-02T17:00:00.000Z,2019-12-02 17:00:00,2019-12-02 18:00:00,2019-12-02 17:00:00,0,0,0,"","","",0,-1,2019-12-03 17:00:07
514,2019-12-02T17:00:00.000Z,2019-12-02T18:00:00.000Z,2019-12-02 18:00:00,2019-12-02 19:00:00,2019-12-02 18:00:00,0,0,0,"","","",0,-1,2019-12-03 18:00:07
514,2019-12-02T18:00:00.000Z,2019-12-02T19:00:00.000Z,2019-12-02 19:00:00,2019-12-02 20:00:00,2019-12-02 19:00:00,0,0,0,"","","",0,-1,2019-12-03 19:00:07
514,2019-12-02T19:00:00.000Z,2019-12-02T20:00:00.000Z,2019-12-02 20:00:00,2019-12-02 21:00:00,2019-12-02 20:00:00,0,0,0,"","","",0,-1,2019-12-03 20:00:07
514,2019-12-02T20:00:00.000Z,2019-12-02T21:00:00.000Z,2019-12-02 21:00:00,2019-12-02 22:00:00,2019-12-02 21:00:00,0,0,0,"","","",0,-1,2019-12-03 21:00:08
514,2019-12-02T21:00:00.000Z,2019-12-02T22:00:00.000Z,2019-12-02 22:00:00,2019-12-02 23:00:00,2019-12-02 22:00:00,0,0,0,"","","",0,-1,2019-12-03 22:00:07
514,2019-12-02T22:00:00.000Z,2019-12-02T23:00:00.000Z,2019-12-02 23:00:00,2019-12-03 00:00:00,2019-12-02 23:00:00,0,0,0,"","","",0,-1,2019-12-03 23:00:07
514,2019-12-02T23:00:00.000Z,2019-12-03T00:00:00.000Z,2019-12-03 00:00:00,2019-12-03 01:00:00,2019-12-03 00:00:00,0,0,0,"","","",0,-1,2019-12-04 00:00:07
514,2019-12-03T00:00:00.000Z,2019-12-03T01:00:00.000Z,2019-12-03 01:00:00,2019-12-03 02:00:00,2019-12-03 01:00:00,0,0,0,"","","",0,-1,2019-12-04 01:00:08
514,2019-12-03T01:00:00.000Z,2019-12-03T02:00:00.000Z,2019-12-03 02:00:00,2019-12-03 03:00:00,2019-12-03 02:00:00,0,0,0,"","","",0,-1,2019-12-04 02:00:08
514,2019-12-03T02:00:00.000Z,2019-12-03T03:00:00.000Z,2019-12-03 03:00:00,2019-12-03 04:00:00,2019-12-03 03:00:00,0,0,0,"","","",0,-1,2019-12-04 03:02:12
514,2019-12-03T03:00:00.000Z,2019-12-03T04:00:00.000Z,2019-12-03 04:00:00,2019-12-03 05:00:00,2019-12-03 04:00:00,0,0,0,"","","",0,-1,2019-12-04 04:00:08
514,2019-12-03T04:00:00.000Z,2019-12-03T05:00:00.000Z,2019-12-03 05:00:00,2019-12-03 06:00:00,2019-12-03 05:00:00,0,0,0,"","","",0,-1,2019-12-04 05:00:07
514,2019-12-03T05:00:00.000Z,2019-12-03T06:00:00.000Z,2019-12-03 06:00:00,2019-12-03 07:00:00,2019-12-03 06:00:00,0,0,0,"","","",0,-1,2019-12-04 06:00:07
514,2019-12-03T06:00:00.000Z,2019-12-03T07:00:00.000Z,2019-12-03 07:00:00,2019-12-03 08:00:00,2019-12-03 07:00:00,0,0,0,"","","",0,-1,2019-12-04 07:00:10
514,2019-12-03T07:00:00.000Z,2019-12-03T08:00:00.000Z,2019-12-03 08:00:00,2019-12-03 09:00:00,2019-12-03 08:00:00,0,0,0,"","","",0,-1,2019-12-04 08:00:07
514,2019-12-03T08:00:00.000Z,2019-12-03T09:00:00.000Z,2019-12-03 09:00:00,2019-12-03 10:00:00,2019-12-03 09:00:00,0,0,0,"","","",0,-1,2019-12-04 09:00:08
514,2019-12-03T09:00:00.000Z,2019-12-03T10:00:00.000Z,2019-12-03 10:00:00,2019-12-03 11:00:00,2019-12-03 10:00:00,0,0,0,"","","",0,-1,2019-12-04 10:00:09
514,2019-12-03T10:00:00.000Z,2019-12-03T11:00:00.000Z,2019-12-03 11:00:00,2019-12-03 12:00:00,2019-12-03 11:00:00,0,0,0,"","","",0,-1,2019-12-04 11:00:09
514,2019-12-03T11:00:00.000Z,2019-12-03T12:00:00.000Z,2019-12-03 12:00:00,2019-12-03 13:00:00,2019-12-03 12:00:00,0,0,0,"","","",0,-1,2019-12-04 12:00:10
514,2019-12-03T12:00:00.000Z,2019-12-03T13:00:00.000Z,2019-12-03 13:00:00,2019-12-03 14:00:00,2019-12-03 13:00:00,0,0,0,"","","",0,-1,2019-12-04 13:00:07
514,2019-12-03T13:00:00.000Z,2019-12-03T14:00:00.000Z,2019-12-03 14:00:00,2019-12-03 15:00:00,2019-12-03 14:00:00,0,0,0,"","","",0,-1,2019-12-04 14:00:09
514,2019-12-03T14:00:00.000Z,2019-12-03T15:00:00.000Z,2019-12-03 15:00:00,2019-12-03 16:00:00,2019-12-03 15:00:00,0,0,0,"","","",0,-1,2019-12-04 15:00:09
514,2019-12-03T15:00:00.000Z,2019-12-03T16:00:00.000Z,2019-12-03 16:00:00,2019-12-03 17:00:00,2019-12-03 16:00:00,0,0,0,"","","",0,-1,2019-12-04 16:00:10
514,2019-12-03T16:00:00.000Z,2019-12-03T17:00:00.000Z,2019-12-03 17:00:00,2019-12-03 18:00:00,2019-12-03 17:00:00,0,0,0,"","","",0,-1,2019-12-04 17:00:09
514,2019-12-03T17:00:00.000Z,2019-12-03T18:00:00.000Z,2019-12-03 18:00:00,2019-12-03 19:00:00,2019-12-03 18:00:00,0,0,0,"","","",0,-1,2019-12-04 18:00:07
514,2019-12-03T18:00:00.000Z,2019-12-03T19:00:00.000Z,2019-12-03 19:00:00,2019-12-03 20:00:00,2019-12-03 19:00:00,0,0,0,"","","",0,-1,2019-12-04 19:00:08
514,2019-12-03T19:00:00.000Z,2019-12-03T20:00:00.000Z,2019-12-03 20:00:00,2019-12-03 21:00:00,2019-12-03 20:00:00,0,0,0,"","","",0,-1,2019-12-04 20:00:09
514,2019-12-03T20:00:00.000Z,2019-12-03T21:00:00.000Z,2019-12-03 21:00:00,2019-12-03 22:00:00,2019-12-03 21:00:00,0,0,0,"","","",0,-1,2019-12-04 21:00:08
514,2019-12-03T21:00:00.000Z,2019-12-03T22:00:00.000Z,2019-12-03 22:00:00,2019-12-03 23:00:00,2019-12-03 22:00:00,0,0,0,"","","",0,-1,2019-12-04 22:00:08
514,2019-12-03T22:00:00.000Z,2019-12-03T23:00:00.000Z,2019-12-03 23:00:00,2019-12-04 00:00:00,2019-12-03 23:00:00,0,0,0,"","","",0,-1,2019-12-04 23:00:07
514,2019-12-03T23:00:00.000Z,2019-12-04T00:00:00.000Z,2019-12-04 00:00:00,2019-12-04 01:00:00,2019-12-04 00:00:00,0,0,0,"","","",0,-1,2019-12-05 00:00:08
514,2019-12-04T00:00:00.000Z,2019-12-04T01:00:00.000Z,2019-12-04 01:00:00,2019-12-04 02:00:00,2019-12-04 01:00:00,0,0,0,"","","",0,-1,2019-12-05 01:00:10
514,2019-12-04T01:00:00.000Z,2019-12-04T02:00:00.000Z,2019-12-04 02:00:00,2019-12-04 03:00:00,2019-12-04 02:00:00,0,0,0,"","","",0,-1,2019-12-05 02:00:09
514,2019-12-04T02:00:00.000Z,2019-12-04T03:00:00.000Z,2019-12-04 03:00:00,2019-12-04 04:00:00,2019-12-04 03:00:00,0,0,0,"","","",0,-1,2019-12-05 03:09:05
514,2019-12-04T03:00:00.000Z,2019-12-04T04:00:00.000Z,2019-12-04 04:00:00,2019-12-04 05:00:00,2019-12-04 04:00:00,0,0,0,"","","",0,-1,2019-12-05 04:00:09
514,2019-12-04T04:00:00.000Z,2019-12-04T05:00:00.000Z,2019-12-04 05:00:00,2019-12-04 06:00:00,2019-12-04 05:00:00,0,0,0,"","","",0,-1,2019-12-05 05:00:06
514,2019-12-04T05:00:00.000Z,2019-12-04T06:00:00.000Z,2019-12-04 06:00:00,2019-12-04 07:00:00,2019-12-04 06:00:00,0,0,0,"","","",0,-1,2019-12-05 06:00:07
514,2019-12-04T06:00:00.000Z,2019-12-04T07:00:00.000Z,2019-12-04 07:00:00,2019-12-04 08:00:00,2019-12-04 07:00:00,0,0,0,"","","",0,-1,2019-12-05 07:00:07
514,2019-12-04T07:00:00.000Z,2019-12-04T08:00:00.000Z,2019-12-04 08:00:00,2019-12-04 09:00:00,2019-12-04 08:00:00,0,0,0,"","","",0,-1,2019-12-05 08:00:09
514,2019-12-04T08:00:00.000Z,2019-12-04T09:00:00.000Z,2019-12-04 09:00:00,2019-12-04 10:00:00,2019-12-04 09:00:00,0,0,0,"","","",0,-1,2019-12-05 09:00:09
514,2019-12-04T09:00:00.000Z,2019-12-04T10:00:00.000Z,2019-12-04 10:00:00,2019-12-04 11:00:00,2019-12-04 10:00:00,0,0,0,"","","",0,-1,2019-12-05 10:00:09
514,2019-12-04T10:00:00.000Z,2019-12-04T11:00:00.000Z,2019-12-04 11:00:00,2019-12-04 12:00:00,2019-12-04 11:00:00,0,0,0,"","","",0,-1,2019-12-05 11:00:08
514,2019-12-04T11:00:00.000Z,2019-12-04T12:00:00.000Z,2019-12-04 12:00:00,2019-12-04 13:00:00,2019-12-04 12:00:00,0,0,0,"","","",0,-1,2019-12-05 12:00:09
514,2019-12-04T12:00:00.000Z,2019-12-04T13:00:00.000Z,2019-12-04 13:00:00,2019-12-04 14:00:00,2019-12-04 13:00:00,0,0,0,"","","",0,-1,2019-12-05 13:00:09
514,2019-12-04T13:00:00.000Z,2019-12-04T14:00:00.000Z,2019-12-04 14:00:00,2019-12-04 15:00:00,2019-12-04 14:00:00,0,0,0,"","","",0,-1,2019-12-05 14:00:08
514,2019-12-04T14:00:00.000Z,2019-12-04T15:00:00.000Z,2019-12-04 15:00:00,2019-12-04 16:00:00,2019-12-04 15:00:00,0,0,0,"","","",0,-1,2019-12-05 15:00:08
514,2019-12-04T15:00:00.000Z,2019-12-04T16:00:00.000Z,2019-12-04 16:00:00,2019-12-04 17:00:00,2019-12-04 16:00:00,0,0,0,"","","",0,-1,2019-12-05 16:00:08
514,2019-12-04T16:00:00.000Z,2019-12-04T17:00:00.000Z,2019-12-04 17:00:00,2019-12-04 18:00:00,2019-12-04 17:00:00,0,0,0,"","","",0,-1,2019-12-05 17:00:08
514,2019-12-04T17:00:00.000Z,2019-12-04T18:00:00.000Z,2019-12-04 18:00:00,2019-12-04 19:00:00,2019-12-04 18:00:00,0,0,0,"","","",0,-1,2019-12-05 18:00:08
514,2019-12-04T18:00:00.000Z,2019-12-04T19:00:00.000Z,2019-12-04 19:00:00,2019-12-04 20:00:00,2019-12-04 19:00:00,0,0,0,"","","",0,-1,2019-12-05 19:00:08
514,2019-12-04T19:00:00.000Z,2019-12-04T20:00:00.000Z,2019-12-04 20:00:00,2019-12-04 21:00:00,2019-12-04 20:00:00,0,0,0,"","","",0,-1,2019-12-05 20:00:08
514,2019-12-04T20:00:00.000Z,2019-12-04T21:00:00.000Z,2019-12-04 21:00:00,2019-12-04 22:00:00,2019-12-04 21:00:00,0,0,0,"","","",0,-1,2019-12-05 21:00:07
514,2019-12-04T21:00:00.000Z,2019-12-04T22:00:00.000Z,2019-12-04 22:00:00,2019-12-04 23:00:00,2019-12-04 22:00:00,0,0,0,"","","",0,-1,2019-12-05 22:00:08
514,2019-12-04T22:00:00.000Z,2019-12-04T23:00:00.000Z,2019-12-04 23:00:00,2019-12-05 00:00:00,2019-12-04 23:00:00,0,0,0,"","","",0,-1,2019-12-05 23:00:07
514,2019-12-04T23:00:00.000Z,2019-12-05T00:00:00.000Z,2019-12-05 00:00:00,2019-12-05 01:00:00,2019-12-05 00:00:00,0,0,0,"","","",0,-1,2019-12-06 00:00:06
514,2019-12-05T00:00:00.000Z,2019-12-05T01:00:00.000Z,2019-12-05 01:00:00,2019-12-05 02:00:00,2019-12-05 01:00:00,0,0,0,"","","",0,-1,2019-12-06 01:00:08
514,2019-12-05T01:00:00.000Z,2019-12-05T02:00:00.000Z,2019-12-05 02:00:00,2019-12-05 03:00:00,2019-12-05 02:00:00,0,0,0,"","","",0,-1,2019-12-06 02:00:06
514,2019-12-05T02:00:00.000Z,2019-12-05T03:00:00.000Z,2019-12-05 03:00:00,2019-12-05 04:00:00,2019-12-05 03:00:00,0,0,0,"","","",0,-1,2019-12-06 03:00:06
514,2019-12-05T03:00:00.000Z,2019-12-05T04:00:00.000Z,2019-12-05 04:00:00,2019-12-05 05:00:00,2019-12-05 04:00:00,0,0,0,"","","",0,-1,2019-12-06 04:00:06
514,2019-12-05T04:00:00.000Z,2019-12-05T05:00:00.000Z,2019-12-05 05:00:00,2019-12-05 06:00:00,2019-12-05 05:00:00,0,0,0,"","","",0,-1,2019-12-06 05:00:07
514,2019-12-05T05:00:00.000Z,2019-12-05T06:00:00.000Z,2019-12-05 06:00:00,2019-12-05 07:00:00,2019-12-05 06:00:00,0,0,0,"","","",0,-1,2019-12-06 06:00:06
514,2019-12-05T06:00:00.000Z,2019-12-05T07:00:00.000Z,2019-12-05 07:00:00,2019-12-05 08:00:00,2019-12-05 07:00:00,0,0,0,"","","",0,-1,2019-12-06 07:00:11
514,2019-12-05T07:00:00.000Z,2019-12-05T08:00:00.000Z,2019-12-05 08:00:00,2019-12-05 09:00:00,2019-12-05 08:00:00,0,0,0,"","","",0,-1,2019-12-06 08:00:06
514,2019-12-05T08:00:00.000Z,2019-12-05T09:00:00.000Z,2019-12-05 09:00:00,2019-12-05 10:00:00,2019-12-05 09:00:00,0,0,0,"","","",0,-1,2019-12-06 09:00:08
514,2019-12-05T09:00:00.000Z,2019-12-05T10:00:00.000Z,2019-12-05 10:00:00,2019-12-05 11:00:00,2019-12-05 10:00:00,0,0,0,"","","",0,-1,2019-12-06 10:00:07
514,2019-12-05T10:00:00.000Z,2019-12-05T11:00:00.000Z,2019-12-05 11:00:00,2019-12-05 12:00:00,2019-12-05 11:00:00,0,0,0,"","","",0,-1,2019-12-06 11:00:06
514,2019-12-05T11:00:00.000Z,2019-12-05T12:00:00.000Z,2019-12-05 12:00:00,2019-12-05 13:00:00,2019-12-05 12:00:00,0,0,0,"","","",0,-1,2019-12-06 12:00:08
514,2019-12-05T12:00:00.000Z,2019-12-05T13:00:00.000Z,2019-12-05 13:00:00,2019-12-05 14:00:00,2019-12-05 13:00:00,0,0,0,"","","",0,-1,2019-12-06 13:00:08
514,2019-12-05T13:00:00.000Z,2019-12-05T14:00:00.000Z,2019-12-05 14:00:00,2019-12-05 15:00:00,2019-12-05 14:00:00,0,0,0,"","","",0,-1,2019-12-06 14:00:08
514,2019-12-05T14:00:00.000Z,2019-12-05T15:00:00.000Z,2019-12-05 15:00:00,2019-12-05 16:00:00,2019-12-05 15:00:00,0,0,0,"","","",0,-1,2019-12-06 15:00:07
514,2019-12-05T15:00:00.000Z,2019-12-05T16:00:00.000Z,2019-12-05 16:00:00,2019-12-05 17:00:00,2019-12-05 16:00:00,0,0,0,"","","",0,-1,2019-12-06 16:00:06
514,2019-12-05T16:00:00.000Z,2019-12-05T17:00:00.000Z,2019-12-05 17:00:00,2019-12-05 18:00:00,2019-12-05 17:00:00,0,0,0,"","","",0,-1,2019-12-06 17:00:07
514,2019-12-05T17:00:00.000Z,2019-12-05T18:00:00.000Z,2019-12-05 18:00:00,2019-12-05 19:00:00,2019-12-05 18:00:00,0,0,0,"","","",0,-1,2019-12-06 18:00:09
514,2019-12-05T18:00:00.000Z,2019-12-05T19:00:00.000Z,2019-12-05 19:00:00,2019-12-05 20:00:00,2019-12-05 19:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-05T19:00:00.000Z,2019-12-05T20:00:00.000Z,2019-12-05 20:00:00,2019-12-05 21:00:00,2019-12-05 20:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-05T20:00:00.000Z,2019-12-05T21:00:00.000Z,2019-12-05 21:00:00,2019-12-05 22:00:00,2019-12-05 21:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-05T21:00:00.000Z,2019-12-05T22:00:00.000Z,2019-12-05 22:00:00,2019-12-05 23:00:00,2019-12-05 22:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-05T22:00:00.000Z,2019-12-05T23:00:00.000Z,2019-12-05 23:00:00,2019-12-06 00:00:00,2019-12-05 23:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-05T23:00:00.000Z,2019-12-06T00:00:00.000Z,2019-12-06 00:00:00,2019-12-06 01:00:00,2019-12-06 00:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T00:00:00.000Z,2019-12-06T01:00:00.000Z,2019-12-06 01:00:00,2019-12-06 02:00:00,2019-12-06 01:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T01:00:00.000Z,2019-12-06T02:00:00.000Z,2019-12-06 02:00:00,2019-12-06 03:00:00,2019-12-06 02:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T02:00:00.000Z,2019-12-06T03:00:00.000Z,2019-12-06 03:00:00,2019-12-06 04:00:00,2019-12-06 03:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T03:00:00.000Z,2019-12-06T04:00:00.000Z,2019-12-06 04:00:00,2019-12-06 05:00:00,2019-12-06 04:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T04:00:00.000Z,2019-12-06T05:00:00.000Z,2019-12-06 05:00:00,2019-12-06 06:00:00,2019-12-06 05:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T05:00:00.000Z,2019-12-06T06:00:00.000Z,2019-12-06 06:00:00,2019-12-06 07:00:00,2019-12-06 06:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T06:00:00.000Z,2019-12-06T07:00:00.000Z,2019-12-06 07:00:00,2019-12-06 08:00:00,2019-12-06 07:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T07:00:00.000Z,2019-12-06T08:00:00.000Z,2019-12-06 08:00:00,2019-12-06 09:00:00,2019-12-06 08:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T08:00:00.000Z,2019-12-06T09:00:00.000Z,2019-12-06 09:00:00,2019-12-06 10:00:00,2019-12-06 09:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
514,2019-12-06T09:00:00.000Z,2019-12-06T10:00:00.000Z,2019-12-06 10:00:00,2019-12-06 11:00:00,2019-12-06 10:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:07
